ENT,MUN,NOM_MUN,TOT_VIV,VIV_REM,VIV_EMIG,VIV_CIRC,VIV_RET,IAIM,GAIM,POS_NAL
26,26047,Pitiquito,2282,1.14,0.57,0,0.39,0.534,Muy bajo,1895
26,26048,Puerto Peñasco,7232,4.23,1.08,0,0.94,1.682,Bajo,1358
26,26049,Quiriego,904,0.77,0,0,0,0.201,Muy bajo,2163
26,26050,Rayón,475,5.47,0.21,0,0.21,1.494,Bajo,1427
26,26051,Rosario,1334,2.7,0.15,0,0,0.736,Muy bajo,1759
26,26052,Sahuaripa,1734,11.25,1.04,0.23,1.38,3.495,Bajo,945
26,26053,San Felipe de Jesús,120,0,0,0,1.67,0.424,Muy bajo,1995
26,26054,San Javier,88,0,0,0,0,0,nulo,
26,26055,San Luis Río Colorado,36490,5.29,2.24,0.13,3.3,2.76,Bajo,1072
26,26056,San Miguel de Horcasitas,1231,1.46,0,0,0.49,0.505,Muy bajo,1921
26,26057,San Pedro de la Cueva,546,9.16,0,0,0.37,2.407,Bajo,1162
26,26058,Santa Ana,3477,3.94,3.94,0.46,0.4,2.206,Bajo,1222
26,26059,Santa Cruz,437,2.97,0.23,0.23,1.83,1.329,Bajo,1476
26,26060,Sáric,591,3.89,3.05,0.17,2.03,2.295,Bajo,1200
26,26061,Soyopa,452,2.65,1.55,0.88,1.11,1.568,Bajo,1395
26,26062,Suaqui Grande,285,2.46,0.7,0,0.35,0.933,Muy bajo,1666
26,26063,Tepache,414,8.94,7,7.25,1.69,6.131,Medio,589
26,26064,Trincheras,455,4.84,2.2,0.44,0.66,1.943,Bajo,1278
26,26065,Tubutama,466,6.87,6.87,1.72,0.86,4.093,Medio,837
26,26066,Ures,2521,2.38,0,0,0.44,0.71,Muy bajo,1775
26,26067,Villa Hidalgo,535,5.23,1.31,0.37,0.19,1.793,Bajo,1320
26,26068,Villa Pesqueira,444,0.68,0,0,0.23,0.229,Muy bajo,2142
26,26069,Yécora,1545,3.11,0.13,0,1.04,1.092,Muy bajo,1583
26,26070,General Plutarco Elías Calles,2757,6.35,4.61,0.8,3.34,3.848,Medio,880
26,26071,Benito Juárez,5255,3.67,0.11,0,0.63,1.118,Muy bajo,1572
26,26072,San Ignacio Río Muerto,3117,1.54,0,0,0.8,0.604,Muy bajo,1845
27,27001,Balancán,13187,0.93,0.96,0,0,0.488,Muy bajo,1938
27,27002,Cárdenas,45962,0.8,0.93,0.25,0,0.474,Muy bajo,1954
27,27003,Centla,18950,0.3,0.3,0,0,0.143,Muy bajo,2219
27,27004,Centro,128198,0.66,0.42,0.15,0.07,0.325,Muy bajo,2073
27,27005,Comalcalco,34944,0.75,0.63,0.33,0.08,0.443,Muy bajo,1979
27,27006,Cunduacán,22235,0.6,0.63,0.34,0,0.411,Muy bajo,2005
27,27007,Emiliano Zapata,6841,0.38,0.23,0,0,0.137,Muy bajo,2228
27,27008,Huimanguillo,34104,0.85,1.54,0.05,0,0.545,Muy bajo,1890
27,27009,Jalapa,7759,1.15,0.62,0,0.22,0.511,Muy bajo,1915
27,27010,Jalpa de Méndez,14417,0.24,0.35,0.03,0,0.16,Muy bajo,2195
27,27011,Jonuta,5822,0,0,0,0,0,nulo,
27,27012,Macuspana,29994,0.45,0.29,0.11,0.08,0.217,Muy bajo,2147
27,27013,Nacajuca,16657,0.37,0.03,0,0,0.112,Muy bajo,2261
27,27014,Paraíso,15061,0.55,0.19,0,0,0.196,Muy bajo,2169
27,27015,Tacotalpa,8971,0.54,0.42,0.09,0,0.276,Muy bajo,2106
27,27016,Teapa,10588,0.27,0.16,0.16,0,0.158,Muy bajo,2197
27,27017,Tenosique,12963,1.17,1.05,0.45,0.12,0.663,Muy bajo,1810
28,28001,Abasolo,3228,4.28,6.26,1.21,0.81,3.056,Bajo,1011
28,28002,Aldama,7013,5.76,7.71,1.03,0.31,3.619,Medio,914
28,28003,Altamira,31546,3.28,3.25,0.77,0.26,1.904,Bajo,1295
28,28004,Antiguo Morelos,2508,9.41,9.85,1.24,0.48,5.304,Medio,683
28,28005,Burgos,1305,3.98,5.36,1.69,0.46,2.382,Bajo,1170
28,28006,Bustamante,1642,3.35,4.08,0.37,0.24,2.118,Bajo,1242
28,28007,Camargo,4658,3.13,2.53,0.11,1.5,1.779,Bajo,1322
28,28008,Casas,1127,0.53,1.6,0.27,0,0.604,Muy bajo,1844
28,28009,Ciudad Madero,49129,1.94,1.87,0.62,0.19,1.194,Muy bajo,1534
28,28010,Cruillas,640,3.91,1.41,0.31,0.31,1.511,Bajo,1421
28,28011,Gómez Farías,2182,4.17,5.22,2.29,0.09,2.895,Bajo,1042
28,28012,González,10357,10.66,12.79,2.4,0.34,6.267,Medio,565
28,28013,Güémez,3671,0.82,0.79,0.27,0,0.475,Muy bajo,1952
28,28014,Guerrero,1226,4.24,3.75,0.24,2.94,2.661,Bajo,1093
28,28015,Gustavo Díaz Ordaz,4428,7.36,4.99,0.23,2.06,3.621,Bajo,913
28,28016,Hidalgo,5791,1.57,1.92,0.55,0.05,1.043,Muy bajo,1614
28,28017,Jaumave,3258,1.96,0.8,0.12,0.18,0.774,Muy bajo,1734
28,28018,Jiménez,2080,4.86,4.04,0.29,0.87,2.239,Bajo,1215
28,28019,Llera,4747,3.35,3.75,0.21,0.44,1.817,Bajo,1314
28,28020,Mainero,768,4.56,0.52,1.43,0.52,1.776,Bajo,1324
28,28021,El Mante,29644,7.57,8,1.21,0.82,4.469,Medio,781
28,28022,Matamoros,104494,3.9,2.25,0.31,1.15,1.927,Bajo,1284
28,28023,Méndez,1355,4.65,6.27,0.22,0.22,2.701,Bajo,1082
28,28024,Mier,1891,7.03,2.22,0.32,2.59,3.031,Bajo,1018
28,28025,Miguel Alemán,6757,5.93,5.34,0.55,1.45,3.193,Bajo,994
28,28026,Miquihuana,785,2.8,2.17,0,0,1.294,Bajo,1492
28,28027,Nuevo Laredo,74475,3.5,2.02,0.31,1.07,1.758,Bajo,1331
28,28028,Nuevo Morelos,817,6.61,11.14,5.39,0.37,5.936,Medio,608
28,28029,Ocampo,3361,8.21,7.77,1.34,0.33,4.385,Medio,791
28,28030,Padilla,3413,2.49,4.51,0.15,0.38,1.71,Bajo,1349
28,28031,Palmillas,485,10.1,4.12,4.33,2.06,5.376,Medio,675
28,28032,Reynosa,103366,3.02,2.56,0.5,1.14,1.794,Bajo,1319
28,28033,Río Bravo,24628,4.28,3.95,1.22,0.73,2.548,Bajo,1123
28,28034,San Carlos,2380,2.31,2.9,1.34,0.38,1.729,Bajo,1340
28,28035,San Fernando,13777,1.85,1.54,0.68,0.78,1.175,Bajo,1543
28,28036,San Nicolás,219,0.91,0.91,0.91,0,0.689,Muy bajo,1790
28,28037,Soto la Marina,6586,4.28,3.86,0.53,0.52,2.353,Bajo,1185
28,28038,Tampico,78196,2.46,2.32,0.54,0.16,1.35,Bajo,1468
28,28039,Tula,5770,11.85,13.08,1.63,1.4,7.074,Alto,477
28,28040,Valle Hermoso,14498,5.48,2.57,0.43,1.33,2.468,Bajo,1147
28,28041,Victoria,64460,2.59,1.41,0.65,0.35,1.274,Bajo,1499
28,28042,Villagrán,1645,1.22,3.65,0.61,0.3,1.359,Bajo,1467
28,28043,Xicoténcatl,5761,2.64,2.95,0.38,0.57,1.628,Bajo,1374
29,29001,Amaxac de Guerrero,1717,1.57,0.29,0,0.99,0.74,Muy bajo,1756
29,29002,Apetatitlán de Antonio Carvajal,2641,0.08,1.51,0,0.15,0.436,Muy bajo,1983
29,29003,Atlangatepec,1160,2.67,5,1.12,0.78,2.408,Bajo,1161
29,29004,Atltzayanca,2626,0.95,1.41,0,0,0.655,Muy bajo,1812
29,29005,Apizaco,15355,1.07,0.75,0.68,0.45,0.748,Muy bajo,1750
29,29006,Calpulalpan,8394,0.45,1.27,0.15,0.21,0.432,Muy bajo,1985
29,29007,El Carmen Tequexquitla,2571,1.44,1.98,0,0,0.762,Muy bajo,1740
29,29008,Cuapiaxtla,2154,0.46,0,0.42,0.32,0.382,Muy bajo,2025
29,29009,Cuaxomulco,860,0.58,1.98,0,0,0.694,Muy bajo,1786
29,29010,Chiautempan,12402,2.31,2.81,0.54,0.5,1.608,Bajo,1383
29,29011,Muñoz de Domingo Arenas,847,6.26,4.72,0.24,0,2.758,Bajo,1073
29,29012,Españita,1591,1.26,1.13,0,0,0.625,Muy bajo,1829
29,29013,Huamantla,13384,1.05,0.91,0.29,0.1,0.549,Muy bajo,1885
29,29014,Hueyotlipan,2673,6.29,9.35,5.69,2.92,6.164,Medio,583
29,29015,Ixtacuixtla de Mariano Matamoros,6239,3.72,4.92,0.66,0.1,2.526,Bajo,1130
29,29016,Ixtenco,1329,0.75,0.83,0,0,0.387,Muy bajo,2020
29,29017,Mazatecochco de José María Morelos,1854,2,2.54,1.13,0.76,1.643,Bajo,1368
29,29018,Contla de Juan Cuamatzi,5893,0.56,1.29,0.54,0.41,0.773,Muy bajo,1736
29,29019,Tepetitla de Lardizábal,3143,5.57,3.72,0.03,0.19,2.503,Bajo,1137
29,29020,Sanctórum de Lázaro Cárdenas,1458,1.37,1.17,2.19,0,1.186,Muy bajo,1538
29,29021,Nanacamilpa de Mariano Arista,3185,1.57,1.88,1.98,0,1.395,Bajo,1457
29,29022,Acuamanala de Miguel Hidalgo,854,4.45,7.38,1.05,0.35,3.141,Bajo,997
29,29023,Natívitas,4360,7.36,6.86,0.67,1.08,4.061,Medio,842
29,29024,Panotla,4984,1.46,1.14,0.48,0.6,0.965,Muy bajo,1649
29,29025,San Pablo del Monte,10163,0.31,0.53,0,0.05,0.199,Muy bajo,2166
29,29026,Santa Cruz Tlaxcala,2768,1.12,1.19,0,0.22,0.619,Muy bajo,1832
29,29027,Tenancingo,2094,7.07,7.31,0.72,1.15,3.936,Medio,868
29,29028,Teolocholco,3416,3.1,4.68,0,0,1.969,Bajo,1273
29,29029,Tepeyanco,1863,4.72,7.51,0,0.7,3.36,Bajo,970
29,29030,Terrenate,1969,0.46,2.03,0.56,0,0.465,Muy bajo,1959
29,29031,Tetla de la Solidaridad,4666,1.29,0.92,0.19,0.02,0.482,Muy bajo,1943
29,29032,Tetlatlahuca,2274,2.9,3.56,0.22,0.44,1.854,Bajo,1305
29,29033,Tlaxcala,17368,1.84,1.13,0.22,0.22,0.837,Muy bajo,1705
29,29034,Tlaxco,6638,1.11,2.3,1.1,0.2,1.097,Muy bajo,1581
29,29035,Tocatlán,932,2.47,2.47,0.32,0,1.477,Bajo,1435
29,29036,Totolac,3756,0.13,0.53,0,0.43,0.281,Muy bajo,2102
29,29037,Ziltlaltépec de Trinidad Sánchez Santos,1524,6.63,1.71,0.07,0.52,1.852,Bajo,1306
29,29038,Tzompantepec,1944,3.03,3.29,0.67,0.1,1.491,Bajo,1428
29,29039,Xaloztoc,3176,3.4,2.46,1.01,0.54,1.928,Bajo,1283
29,29040,Xaltocan,1645,2.61,2.49,0.61,0.18,1.168,Bajo,1545
29,29041,Papalotla de Xicohténcatl,4781,3.22,4.75,0.04,0.77,2.096,Bajo,1248
29,29042,Xicohtzinco,2417,5.17,6.95,0.54,0.74,3.559,Bajo,933
29,29043,Yauhquemehcan,4732,1.27,0.99,0.02,0.13,0.522,Muy bajo,1905
29,29044,Zacatelco,6959,3.59,5.16,0.2,0.63,2.341,Bajo,1189
29,29045,Benito Juárez,998,0.8,0,0.4,0.4,0.403,Muy bajo,2009
29,29046,Emiliano Zapata,594,0.17,0.67,1.18,0,0.473,Muy bajo,1955
29,29047,Lázaro Cárdenas,442,1.81,4.07,1.36,0,1.775,Bajo,1325
29,29048,La Magdalena Tlaltelulco,2539,1.81,3.58,0.43,0.28,1.524,Bajo,1413
29,29049,San Damián Texóloc,982,1.32,2.85,0.51,0,1.103,Muy bajo,1577
29,29050,San Francisco Tetlanohcan,1723,4.64,7.49,0,0.58,3.195,Bajo,992
29,29051,San Jerónimo Zacualpan,736,11.96,10.46,1.22,1.22,6.364,Medio,554
29,29052,San José Teacalco,878,2.16,6.26,0.8,0.11,2.424,Bajo,1159
29,29053,San Juan Huactzinco,1067,3.75,3.37,0.56,0.37,2.363,Bajo,1179
29,29054,San Lorenzo Axocomanitla,926,7.02,7.45,0.97,1.3,4.614,Medio,758
29,29055,San Lucas Tecopilco,577,6.24,8.32,0.87,0.52,3.917,Medio,869
29,29056,Santa Ana Nopalucan,1206,2.32,4.48,0.33,0,1.702,Bajo,1351
29,29057,Santa Apolonia Teacalco,785,7.64,16.56,1.02,1.27,6.445,Medio,546
29,29058,Santa Catarina Ayometla,1470,9.18,15.92,1.09,1.36,6.793,Alto,509
29,29059,Santa Cruz Quilehtla,982,6.72,11.41,1.02,0,5.111,Medio,704
29,29060,Santa Isabel Xiloxoxtla,595,1.34,3.53,0.5,0.34,1.209,Bajo,1528
30,30001,Acajete,1627,0.61,0.12,0,0,0.188,Muy bajo,2173
30,30002,Acatlán,540,7.41,14.07,1.48,0.56,5.733,Medio,633
30,30003,Acayucan,18102,1.15,1.44,0.15,0,0.701,Muy bajo,1780
30,30004,Actopan,10602,12.68,14.04,0.75,0.53,7.036,Alto,483
30,30005,Acula,1311,2.29,1.3,0.08,0,0.906,Muy bajo,1678
30,30006,Acultzingo,3609,0.47,0.94,0,0.25,0.391,Muy bajo,2016
30,30007,Camarón de Tejeda,1326,4.83,3.32,0.9,0.08,2.172,Bajo,1231
30,30008,Alpatláhuac,1563,0.51,1.15,0.38,0,0.506,Muy bajo,1919
30,30009,Alto Lucero de Gutiérrez Barrios,7010,4.68,6.72,1.97,0,3.431,Bajo,956
30,30010,Altotonga,10365,0.41,0.77,0.57,0.04,0.458,Muy bajo,1966
30,30011,Alvarado,12755,2.13,1.93,0.05,0.13,1.021,Muy bajo,1622
30,30012,Amatitlán,2150,1.81,1.81,0,0,0.709,Muy bajo,1776
30,30013,Naranjos Amatlán,6563,2.65,0,0.3,0.24,0.766,Muy bajo,1738
30,30014,Amatlán de los Reyes,8415,3.46,5.3,0.68,0.31,2.345,Bajo,1188
30,30015,Angel R. Cabada,8299,1.27,2.05,0.74,0.18,1.069,Muy bajo,1600
30,30016,La Antigua,6303,2.49,1.51,0.32,0.19,1.071,Muy bajo,1596
30,30017,Apazapan,880,1.59,1.25,0.68,0,0.894,Muy bajo,1687
30,30018,Aquila,354,0.56,1.69,0.28,0,0.502,Muy bajo,1924
30,30019,Astacinga,928,14.55,15.73,0.43,0.65,6.942,Alto,494
30,30020,Atlahuilco,1457,1.37,0.41,0,0,0.472,Muy bajo,1956
30,30021,Atoyac,5362,4.03,4.2,0.43,0.15,2.253,Bajo,1213
30,30022,Atzacan,3775,0.4,0.72,0.05,0.21,0.353,Muy bajo,2048
30,30023,Atzalan,9543,1.12,1.67,0.37,0,0.779,Muy bajo,1730
30,30024,Tlaltetela,2689,1.67,1.79,0,0,0.803,Muy bajo,1721
30,30025,Ayahualulco,3822,0.52,0.68,0.03,0,0.308,Muy bajo,2082
30,30026,Banderilla,3931,3.36,3.36,0.84,0.31,1.917,Bajo,1289
30,30027,Benito Juárez,2919,0.27,0.58,0.03,0,0.228,Muy bajo,2143
30,30028,Boca del Río,36421,1.77,1.97,0.24,0.21,1.005,Muy bajo,1630
30,30029,Calcahualco,2196,0,0.09,0,0,0.023,Muy bajo,2333
30,30030,Camerino Z. Mendoza,9724,2.69,2.87,0.4,0.57,1.672,Bajo,1361
30,30031,Carrillo Puerto,2850,10.88,18.11,5.86,1.58,9.073,Alto,324
30,30032,Catemaco,9784,1.57,3.78,0,0.26,1.267,Bajo,1503
30,30033,Cazones de Herrera,5102,1.06,0.67,1.08,0.47,0.779,Muy bajo,1731
30,30034,Cerro Azul,6779,0.09,0.1,0.72,0,0.233,Muy bajo,2136
30,30035,Citlaltépetl,2283,1.01,0.74,0.31,0,0.533,Muy bajo,1896
30,30036,Coacoatzintla,1511,0.6,2.98,1.46,0,1.268,Bajo,1502
30,30037,Coahuitlán,1316,0.08,0.23,0,0,0.081,Muy bajo,2292
30,30038,Coatepec,18119,2.28,3.6,0.09,0,1.476,Bajo,1436
30,30039,Coatzacoalcos,69422,1.29,1.52,0.28,0.11,0.785,Muy bajo,1726
30,30040,Coatzintla,9337,0.95,1.08,0.13,0,0.476,Muy bajo,1951
30,30041,Coetzala,408,0.49,0.98,0.49,0.25,0.591,Muy bajo,1854
30,30042,Colipa,1499,8.01,11.14,1.8,0.13,5.385,Medio,674
30,30043,Comapa,3315,0.66,1.27,0.09,0,0.408,Muy bajo,2006
30,30044,Córdoba,43714,2.48,2.7,0.34,0.14,1.312,Bajo,1482
30,30045,Cosamaloapan de Carpio,14998,2.22,2.11,0.26,0.17,1.18,Muy bajo,1541
30,30046,Cosautlán de Carvajal,3382,1.27,1.48,0,0,0.651,Muy bajo,1814
30,30047,Coscomatepec,8160,2.03,3.54,0.18,0.1,1.478,Bajo,1433
30,30048,Cosoleacaque,23187,1.61,1.25,0.13,0.11,0.838,Muy bajo,1704
30,30049,Cotaxtla,4167,1.97,4.18,0.74,0,1.718,Bajo,1346
30,30050,Coxquihui,2801,0,0,0,0,0,nulo,
30,30051,Coyutla,4369,0.62,1.21,0,0,0.427,Muy bajo,1990
30,30052,Cuichapa,2506,6.58,11.29,0.92,0.72,4.771,Medio,740
30,30053,Cuitláhuac,5091,15.48,18.78,2.99,2.36,9.565,Alto,279
30,30054,Chacaltianguis,3274,5.53,5.53,0.27,0,2.806,Bajo,1062
30,30055,Chalma,2724,0.84,0.26,0.11,0,0.307,Muy bajo,2084
30,30056,Chiconamel,1322,1.21,0.15,0,0,0.344,Muy bajo,2055
30,30057,Chiconquiaco,2509,0.6,1.79,0.04,0.04,0.572,Muy bajo,1869
30,30058,Chicontepec,13194,1.24,0.6,0,0.09,0.5,Muy bajo,1928
30,30059,Chinameca,3233,0.62,0.77,0.19,0,0.397,Muy bajo,2012
30,30060,Chinampa de Gorostiza,3062,0,0.52,0,0.16,0.173,Muy bajo,2184
30,30061,Las Choapas,15474,7.54,10.23,1.64,0.26,4.99,Medio,716
30,30062,Chocamán,3438,3,5.03,1.11,0,2.376,Bajo,1172
30,30063,Chontla,3129,0.61,0.77,0.19,0.16,0.437,Muy bajo,1982
30,30064,Chumatlán,741,0,0,0,0,0,nulo,
30,30065,Emiliano Zapata,12997,3.1,2.28,0.57,0.18,1.551,Bajo,1400
30,30066,Espinal,5584,1.07,1.56,0.07,0,0.577,Muy bajo,1864
30,30067,Filomeno Mata,1745,0.17,0,0,0,0,Muy bajo,
30,30068,Fortín,11526,2.88,5.23,1.02,0.42,2.42,Bajo,1160
30,30069,Gutiérrez Zamora,6819,3.28,1.63,0,0,1.26,Bajo,1511
30,30070,Hidalgotitlán,3850,2.7,6.23,1.38,0,2.482,Bajo,1144
30,30071,Huatusco,9263,1.48,2.06,0.18,0,0.94,Muy bajo,1659
30,30072,Huayacocotla,3871,1.19,2.4,0.39,0,0.954,Muy bajo,1651
30,30073,Hueyapan de Ocampo,9924,1.73,1.57,0.34,0,0.935,Muy bajo,1664
30,30074,Huiloapan de Cuauhtémoc,1359,2.8,3.38,0.15,1.03,1.611,Bajo,1381
30,30075,Ignacio de la Llave,4234,3.92,7.91,0.47,0.47,3.037,Bajo,1013
30,30076,Ilamatlán,3155,0.25,0,0,0,0.065,Muy bajo,2301
30,30077,Isla,9313,8.26,6.43,0.2,0.19,3.698,Medio,901
30,30078,Ixcatepec,2866,1.05,0.42,0.14,0,0.411,Muy bajo,2004
30,30079,Ixhuacán de los Reyes,1834,0.16,0.16,0.27,0,0.151,Muy bajo,2209
30,30080,Ixhuatlán del Café,4371,0.55,0.96,0,0,0.421,Muy bajo,1997
30,30081,Ixhuatlancillo,2727,1.65,1.14,0,0,0.715,Muy bajo,1770
30,30082,Ixhuatlán del Sureste,3062,0.85,1.31,0.29,0.36,0.712,Muy bajo,1773
30,30083,Ixhuatlán de Madero,9962,0,0.06,0,0,0.015,Muy bajo,2338
30,30084,Ixmatlahuacan,1650,2.55,4.42,0.73,0,2.005,Bajo,1263
30,30085,Ixtaczoquitlán,13366,1.15,1.15,0.35,0.22,0.677,Muy bajo,1799
30,30086,Jalacingo,6814,1.1,0.82,0.23,0,0.509,Muy bajo,1918
30,30087,Xalapa,104023,2.41,2.95,0.3,0.23,1.453,Bajo,1441
30,30088,Jalcomulco,1117,0.72,0.45,0,0,0.277,Muy bajo,2105
30,30089,Jáltipan,9232,1.69,0.76,0.17,0,0.67,Muy bajo,1805
30,30090,Jamapa,2621,4.24,3.7,0.8,0,1.957,Bajo,1275
30,30091,Jesús Carranza,5303,6.47,9.9,0.81,0.41,3.984,Medio,857
30,30092,Xico,6410,0.17,0.37,0,0,0.145,Muy bajo,2217
30,30093,Jilotepec,3005,4.99,6.49,0,0,2.816,Bajo,1057
30,30094,Juan Rodríguez Clara,7561,2.82,4.63,0.33,0.33,2.062,Bajo,1255
30,30095,Juchique de Ferrer,4230,7.87,14.4,2.15,0.31,6.171,Medio,581
30,30096,Landero y Coss,337,31.45,29.97,5.04,5.64,17.964,Muy alto,14
30,30097,Lerdo de Tejada,5585,0.66,1.29,0.39,0.43,0.612,Muy bajo,1841
30,30098,Magdalena,496,0.4,0.2,0,0,0.164,Muy bajo,2189
30,30099,Maltrata,2874,4.84,5.6,1.11,0.97,3.248,Bajo,985
30,30100,Manlio Fabio Altamirano,5248,4.33,2.88,0.34,0.44,2.003,Bajo,1264
30,30101,Mariano Escobedo,6081,2.86,5.41,0.58,1.74,2.563,Bajo,1121
30,30102,Martínez de la Torre,30248,3.11,3.89,0.79,0.18,1.975,Bajo,1269
30,30103,Mecatlán,2022,0.49,0.05,0,0,0.141,Muy bajo,2222
30,30104,Mecayapan,3091,0.42,0,0,0.06,0.152,Muy bajo,2208
30,30105,Medellín,9267,1.81,1.06,0.59,0,0.885,Muy bajo,1690
30,30106,Miahuatlán,804,3.61,10.32,1.49,0.37,3.915,Medio,870
30,30107,Las Minas,479,0.42,0,0,0,0.109,Muy bajo,2262
30,30108,Minatitlán,37426,2.22,2.19,0.39,0.15,1.256,Bajo,1514
30,30109,Misantla,15003,5.67,11.62,3.02,1.09,5.48,Medio,664
30,30110,Mixtla de Altamirano,1799,0,0.11,0,0,0.028,Muy bajo,2329
30,30111,Moloacán,3695,3.33,3.79,0,0,1.756,Bajo,1334
30,30112,Naolinco,4455,4.62,6.29,1.12,0,2.938,Bajo,1036
30,30113,Naranjal,893,1.01,0.9,0,0,0.52,Muy bajo,1908
30,30114,Nautla,2428,6.22,6.55,0.95,0.25,3.58,Bajo,927
30,30115,Nogales,7378,6.3,6.37,0.81,1.53,3.869,Medio,877
30,30116,Oluta,3156,4.15,3.8,1.87,0,2.616,Bajo,1108
30,30117,Omealca,5117,6.18,6.25,2.93,0.31,3.879,Medio,875
30,30118,Orizaba,30959,2.12,2.38,0.11,0.67,1.304,Bajo,1488
30,30119,Otatitlán,1376,6.9,5.01,0.44,0,2.083,Bajo,1253
30,30120,Oteapan,2937,0.85,0.85,0.1,0,0.474,Muy bajo,1953
30,30121,Ozuluama de Mascareñas,6051,1.6,1.82,0,0,0.87,Muy bajo,1696
30,30122,Pajapan,3076,0.1,0.1,0,0,0.05,Muy bajo,2314
30,30123,Pánuco,21885,4.97,5.39,2.16,0,3.123,Bajo,1002
30,30124,Papantla,37145,2.4,2.51,0.69,0.09,1.444,Bajo,1445
30,30125,Paso del Macho,6021,6.63,5.93,2.36,0.28,3.831,Medio,882
30,30126,Paso de Ovejas,7735,4.16,5.56,1.37,0.19,2.846,Bajo,1050
30,30127,La Perla,3194,0.97,2.38,0,0,0.685,Muy bajo,1793
30,30128,Perote,11417,0.82,1.23,0,0.23,0.561,Muy bajo,1876
30,30129,Platón Sánchez,3803,2.52,1.21,0.5,0,1.072,Muy bajo,1595
30,30130,Playa Vicente,10969,6.6,14.63,0.47,0.42,5.528,Medio,662
30,30131,Poza Rica de Hidalgo,39938,1.52,0.83,0.34,0.21,0.753,Muy bajo,1745
30,30132,Las Vigas de Ramírez,3027,0.5,0.53,0,0.36,0.36,Muy bajo,2044
30,30133,Pueblo Viejo,12502,1.59,0.9,0.02,0.23,0.614,Muy bajo,1838
30,30134,Puente Nacional,4845,27.91,6.96,0.02,0.66,8.827,Alto,343
30,30135,Rafael Delgado,2799,0.04,0.11,0,0.04,0.049,Muy bajo,2315
30,30136,Rafael Lucio,1124,0.53,0.53,0,0,0.278,Muy bajo,2104
30,30137,Los Reyes,835,0,0.36,0.12,0,0.123,Muy bajo,2245
30,30138,Río Blanco,10458,1.64,3.02,1.2,0.3,1.541,Bajo,1405
30,30139,Saltabarranca,1552,2,2.96,0,0,1.304,Bajo,1486
30,30140,San Andrés Tenejapan,383,0.26,0,0,0,0.068,Muy bajo,2298
30,30141,San Andrés Tuxtla,31714,1.13,2.15,0,0,0.88,Muy bajo,1693
30,30142,San Juan Evangelista,7452,3.35,2.11,0,0.34,1.416,Bajo,1450
30,30143,Santiago Tuxtla,12724,0.34,0.8,0.05,0,0.301,Muy bajo,2090
30,30144,Sayula de Alemán,5740,2.87,4.62,0,0.02,1.987,Bajo,1267
30,30145,Soconusco,2573,3.42,2.45,0.66,0,1.64,Bajo,1369
30,30146,Sochiapa,574,0.35,0.52,0,0,0.138,Muy bajo,2227
30,30147,Soledad Atzompa,2735,0,0,0,0,0,nulo,
30,30148,Soledad de Doblado,6341,2.95,3.88,0.91,0.16,1.936,Bajo,1279
30,30149,Soteapan,5997,0,0,0,0,0,nulo,
30,30150,Tamalín,2820,0.67,0.32,0.18,0.14,0.307,Muy bajo,2083
30,30151,Tamiahua,6444,0.37,1.16,0.26,0.26,0.376,Muy bajo,2030
30,30152,Tampico Alto,3436,2.18,0.76,0.29,0.44,0.922,Muy bajo,1673
30,30153,Tancoco,1471,0.2,0,0,0,0.051,Muy bajo,2313
30,30154,Tantima,2917,0.14,0.82,0,0,0.251,Muy bajo,2120
30,30155,Tantoyuca,19793,0.77,0.54,0.17,0,0.357,Muy bajo,2047
30,30156,Tatatila,951,0.11,0.95,0,0,0.265,Muy bajo,2112
30,30157,Castillo de Teayo,4256,7.66,6.6,2.14,0.99,4.4,Medio,786
30,30158,Tecolutla,6172,3.32,4.49,0.62,0.13,2.156,Bajo,1235
30,30159,Tehuipango,2837,0,0,0,0,0,nulo,
30,30160,Álamo Temapache,22924,2.14,1.67,0.17,0.17,1.052,Muy bajo,1605
30,30161,Tempoal,7832,3.92,4.06,0.41,0.8,2.324,Bajo,1194
30,30162,Tenampa,1226,0.73,3.43,0.41,0,1.214,Muy bajo,1527
30,30163,Tenochtitlán,1096,1.73,5.29,1.92,0,2.261,Bajo,1210
30,30164,Teocelo,3712,4.42,6.73,0.43,0.89,3.209,Bajo,991
30,30165,Tepatlaxco,1590,0.06,0.44,0.13,0,0.162,Muy bajo,2193
30,30166,Tepetlán,1935,8.68,13.23,0.52,0,5.556,Medio,659
30,30167,Tepetzintla,3048,0.26,0.85,0.23,0,0.257,Muy bajo,2118
30,30168,Tequila,2422,0,0.54,0,0,0.098,Muy bajo,2282
30,30169,José Azueta,5721,6.92,8.74,0.52,0,4.045,Medio,845
30,30170,Texcatepec,1666,0,1.5,0,0,0.379,Muy bajo,2028
30,30171,Texhuacán,886,0.56,2.37,0,0,0.745,Muy bajo,1752
30,30172,Texistepec,4286,0.37,0.54,0.3,0,0.332,Muy bajo,2065
30,30173,Tezonapa,11153,0.75,2.04,0.31,0.04,0.723,Muy bajo,1767
30,30174,Tierra Blanca,22643,11.08,11.41,0.88,0.22,5.721,Medio,634
30,30175,Tihuatlán,17870,4.22,5.98,1.53,0.36,3.031,Bajo,1015
30,30176,Tlacojalpan,1263,2.38,1.66,0,0.4,1.082,Muy bajo,1590
30,30177,Tlacolulan,1665,0.36,0.96,0.06,0,0.341,Muy bajo,2057
