hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	agoa_indicator	cbtpa_indicator	cbtpa_rate_type_code	cbtpa_ave	cbtpa_ad_val_rate	cbtpa_specific_rate	cbtpa_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
52095200	2001	"Printed 3- or 4-thread twill fabrics of cotton, including cross twill, containing 85% or more cotton by weight, weighing more than 200 g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.209	.209	0	0	"1/1/99"	"12/31/01"		1.65394
52095900	2001	"Printed woven fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing more than 200 g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.209	.209	0	0	"1/1/99"	"12/31/01"		3.05271
52101140	2001	"Unbleached plain weave fabrics of cotton, < 85% cotton, mixed mainly/solely with man-made fibers, wt < 200 g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.084	.084	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.084				""	""		.084				"IL"		0				""		.084				""	""	7	.219	.219	0	0	"8/1/98"	"12/31/2100"		.396258
52101160	2001	"Unbleached plain weave fabrics of cotton, < 85% cotton, mixed mainly/solely with man-made fibers, wt < 200 g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.102	.102	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.102				""	""		.102				"IL"		0				""		.102				""	""	7	.267	.267	0	0	"8/1/98"	"12/31/2100"		.323034
52101180	2001	"Unbleached plain weave fabrics of cotton, < 85% cotton, mixed mainly/solely with man-made fibers, wt < 200 g/m2, of number 69 or higher"	"M2"	"KG"	"B"	7	.135	.135	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.135				""	""		.135				"IL"		0				""		.135				""	""	7	.375	.375	0	0	"8/1/98"	"12/31/2100"		.376712
52101200	2001	"Unbleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely with mm fibers, n/o 200 g/m2"	"M2"	"KG"	"B"	7	.091	.091	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.091				""	""		.091				"IL"		0				""		.091				""	""	7	.237	.237	0	0	"1/1/98"	"12/31/2100"		.413401
52101920	2001	"Unbleached satin or twill weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, not more than 200 g/m2"	"M2"	"KG"	"B"	7	.091	.091	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.091				""	""		.091				"IL"		0				""		.091				""	""	7	.237	.237	0	0	"1/1/98"	"12/31/2100"		.387044
52101940	2001	"Unbleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.084	.084	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.084				""	""		.084				"IL"		0				""		.084				""	""	7	.219	.219	0	0	"8/1/98"	"12/31/2100"		.674643
52101960	2001	"Unbleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.092	.092	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.092				""	""		.092				"IL"		0				""		.092				""	""	7	.267	.267	0	0	"1/1/01"	"12/31/01"		.623771
52101980	2001	"Unbleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, n/o 200 g/m2, of number 69 or higher"	"M2"	"KG"	"B"	7	.112	.112	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.112				""	""		.112				"IL"		0				""		.112				""	""	7	.375	.375	0	0	"1/1/01"	"12/31/01"		.94963
52102140	2001	"Bleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.249	.249	0	0	"1/1/01"	"12/31/01"		.390662
52102160	2001	"Bleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, not over 200 g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.114	.114	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.114				""	""		.114				"IL"		0				""		.114				""	""	7	.297	.297	0	0	"8/1/98"	"12/31/2100"		.377704
52102180	2001	"Bleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 69 or higher"	"M2"	"KG"	"B"	7	.132	.132	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.132				""	""		.132				"IL"		0				""		.132				""	""	7	.405	.405	0	0	"1/1/01"	"12/31/01"		.758447
52102200	2001	"Bleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, n/o 200 g/m2"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.267	.267	0	0	"1/1/98"	"12/31/2100"		.72564
52102920	2001	"Bleached satin or twill weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, not more than 200 g/m2"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.267	.267	0	0	"1/1/98"	"12/31/2100"		.900284
52102940	2001	"Bleached woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/man-made fibers, n/o 200 g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.249	.249	0	0	"1/1/01"	"12/31/01"		.579909
52102960	2001	"Bleached woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.114	.114	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.114				""	""		.114				"IL"		0				""		.114				""	""	7	.297	.297	0	0	"8/1/98"	"12/31/2100"		1.09127
52102980	2001	"Bleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 69 or higher"	"M2"	"KG"	"B"	7	.147	.147	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.147				""	""		.147				"IL"		0				""		.147				""	""	7	.405	.405	0	0	"8/1/98"	"12/31/2100"		1.33991
52103140	2001	"Dyed plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, not over 200 g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.101	.101	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.101				""	""		.101				"IL"		0				""		.101				""	""	7	.279	.279	0	0	"1/1/01"	"12/31/01"		.595642
52103160	2001	"Dyed plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, not over 200 g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.122	.122	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.122				""	""		.122				"IL"		0				""		.122				""	""	7	.327	.327	0	0	"8/1/98"	"12/31/2100"		.697254
52103180	2001	"Dyed plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely with man-made fibers, not over 200 g/m2, of number 69 or higher"	"M2"	"KG"	"B"	7	.155	.155	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.155				""	""		.155				"IL"		0				""		.155				""	""	7	.435	.435	0	0	"8/1/98"	"12/31/2100"		1.24611
52103200	2001	"Dyed 3 or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely with man-made fibers, wt n/o 200 g/m2"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.297	.297	0	0	"1/1/01"	"12/31/01"		1.93856
52103920	2001	"Dyed satin or twill weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing not more than 200 g/m2"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.297	.297	0	0	"1/1/01"	"12/31/01"		1.54425
52103940	2001	"Dyed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/man-made fibers, not over 200 g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.093	.093	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.093				""	""		.093				"IL"		0				""		.093				""	""	7	.279	.279	0	0	"1/1/01"	"12/31/01"		1.09493
52103960	2001	"Dyed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/man-made fibers, not over 200 g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.122	.122	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.122				""	""		.122				"IL"		0				""		.122				""	""	7	.327	.327	0	0	"8/1/98"	"12/31/2100"		1.71788
52103980	2001	"Dyed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, not over 200 g/m2, of number 69 or higher"	"M2"	"KG"	"B"	7	.133	.133	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.133				""	""		.133				"IL"		0				""		.133				""	""	7	.435	.435	0	0	"1/1/01"	"12/31/01"		1.55359
52104140	2001	"Plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely w/mm fibers, n/o 200 g/m2, of number 42 or lower, of yarn of diff colors"	"M2"	"KG"	"B"	7	.101	.101	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.101				""	""		.101				"IL"		0				""		.101				""	""	7	.279	.279	0	0	"1/1/01"	"12/31/01"		1.7672
52104160	2001	"Plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely w/mm fibers, n/o 200 g/m2, of numbers 43-68, of yarn of different colors"	"M2"	"KG"	"B"	7	.122	.122	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.122				""	""		.122				"IL"		0				""		.122				""	""	7	.327	.327	0	0	"8/1/98"	"12/31/2100"		1.111
52104180	2001	"Plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely w/mm fibers, n/o 200 g/m2, number 69 or higher, of yarn of diff colors"	"M2"	"KG"	"B"	7	.155	.155	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.155				""	""		.155				"IL"		0				""		.155				""	""	7	.435	.435	0	0	"8/1/98"	"12/31/2100"		.963612
52104200	2001	"3- or 4-thread twill fabrics of cotton,incl. cross twill,< 85% cotton by wt,mixed mainly/solely w/mm fibers,n/o 200 g/m2,of yarn diff colors"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.297	.297	0	0	"1/1/01"	"12/31/01"		2.53592
52104920	2001	"Satin or twill weave fabrics of cotton,< 85% cotton by wt,mixed mainly/solely w/mm fibers, wt n/o 200g/m2, of yarn of different colors,nesoi"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.297	.297	0	0	"1/1/01"	"12/31/01"		1.65558
52104940	2001	"Woven fabrics of cotton,nesoi,< 85% cotton by wt,mixed mainly/solely w/mm fibers, n/o 200g/m2, of number 42 or lower, of yarn of diff colors"	"M2"	"KG"	"B"	7	.101	.101	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.101				""	""		.101				"IL"		0				""		.101				""	""	7	.279	.279	0	0	"1/1/01"	"12/31/01"		1.97033
52104960	2001	"Woven fabrics of cotton,nesoi,< 85% cotton by wt,mixed mainly/solely w/man-made fibers, n/o 200 g/m2, numbers 43-68, of yarn of diff colors"	"M2"	"KG"	"B"	7	.109	.109	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.109				""	""		.109				"IL"		0				""		.109				""	""	7	.327	.327	0	0	"1/1/01"	"12/31/01"		1.6912
52104980	2001	"Woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly with m-m fibers, n/o 200 g/m2, number 69 or higher, of yarn of diff colors"	"M2"	"KG"	"B"	7	.155	.155	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.155				""	""		.155				"IL"		0				""		.155				""	""	7	.435	.435	0	0	"8/1/98"	"12/31/2100"		5.86493
52105140	2001	"Printed plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.101	.101	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.101				""	""		.101				"IL"		0				""		.101				""	""	7	.279	.279	0	0	"1/1/01"	"12/31/01"		.768787
52105160	2001	"Printed plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.122	.122	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.122				""	""		.122				"IL"		0				""		.122				""	""	7	.327	.327	0	0	"8/1/98"	"12/31/2100"		.514325
52105180	2001	"Printed plain weave cotton fabrics, < 85% cotton by weight, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 69 or higher"	"M2"	"KG"	"B"	7	.155	.155	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.155				""	""		.155				"IL"		0				""		.155				""	""	7	.435	.435	0	0	"8/1/98"	"12/31/2100"		1.00278
52105200	2001	"Printed 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, n/o 200 g/m2"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.297	.297	0	0	"1/1/01"	"12/31/01"		1.90414
52105920	2001	"Printed satin or twill weave cotton fabrics, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing n/o 200 g/m2"	"M2"	"KG"	"B"	7	.103	.103	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.103				""	""		.103				"IL"		0				""		.103				""	""	7	.297	.297	0	0	"1/1/01"	"12/31/01"		2.53593
52105940	2001	"Printed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, wt n/o 200g/m2, of number 42 or lower"	"M2"	"KG"	"B"	7	.093	.093	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.093				""	""		.093				"IL"		0				""		.093				""	""	7	.279	.279	0	0	"1/1/01"	"12/31/01"		1.63371
52105960	2001	"Printed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing n/o 200g/m2, of numbers 43-68"	"M2"	"KG"	"B"	7	.109	.109	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.109				""	""		.109				"IL"		0				""		.109				""	""	7	.327	.327	0	0	"1/1/01"	"12/31/01"		1.02388
52105980	2001	"Printed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, weighing n/o 200g/m2, number 69 or higher"	"M2"	"KG"	"B"	7	.101	.101	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.101				""	""		.101				"IL"		0				""		.101				""	""	7	.435	.435	0	0	"1/1/01"	"12/31/01"		1.82232
52111100	2001	"Unbleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, over 200 g/m2"	"M2"	"KG"	"B"	7	.077	.077	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.077				""	""		.077				"IL"		0				""		.077				""	""	7	.199	.199	0	0	"8/1/98"	"12/31/2100"		1.08218
52111200	2001	"Unbleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fiber, ov 200 g/m2"	"M2"	"KG"	"B"	7	.077	.077	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.077				""	""		.077				"IL"		0				""		.077				""	""	7	.199	.199	0	0	"1/1/98"	"12/31/2100"		.483686
52111900	2001	"Unbleached woven fabrics of cotton, nesoi, containing < 85% cotton by weight, mixed mainly/solely with man-made fibers, more than 200 g/m2"	"M2"	"KG"	"B"	7	.077	.077	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.077				""	""		.077				"IL"		0				""		.077				""	""	7	.199	.199	0	0	"8/1/98"	"12/31/2100"		.69742
52112100	2001	"Bleached plain weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, over 200 g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.229	.229	0	0	"1/1/99"	"12/31/01"		1.01487
52112200	2001	"Bleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, over 200 g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.229	.229	0	0	"1/1/99"	"12/31/01"		1.85491
52112900	2001	"Bleached woven fabrics of cotton, nesoi, containing < 85% cotton by weight, mixed mainly/solely with man-made fibers, more than 200g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.229	.229	0	0	"1/1/99"	"12/31/01"		2.9547
52113100	2001	"Dyed plain weave fabrics of cotton, containing < 85% cotton by weight, mixed mainly/solely with man-made fibers, more than 200 g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		1.75859
52113200	2001	"Dyed 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, more than 200g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		2.06263
52113900	2001	"Dyed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely with man-made fibers, weighing more than 200g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		2.03565
52114100	2001	"Plain weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, over 200g/m2, of yarns of different colors"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		3.20701
52114200	2001	"Denim containing < 85% cotton by wt, mixed mainly/solely w/man-made fibers, weighing > 200 g/m2, of yarns of different colors"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		1.96127
52114300	2001	"3-or 4-thread twill fab of cotton,incl cross twill,nesoi,< 85% cotton wt,mixed mainly/solely w/mm fibers,ov 200 g/m2, of yarn of diff colors"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		1.8452
52114900	2001	"Woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/manmade fibers, over 200g/m2, of yarns of different colors"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		3.0779
52115100	2001	"Printed plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing more than 200g/m2"	"M2"	"KG"	"B"	7	.029	.029	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.029				""	""		.029				"IL"		0				""		.029				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		2.29618
52115200	2001	"Printed 3- or 4-thread twill fabrics of cotton, incl cross twill, < 85% cotton by wt, mixed mainly/solely with man-made fibers, over 200g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		1.96536
52115900	2001	"Printed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely with man-made fibers, weighing more than 200g/m2"	"M2"	"KG"	"B"	7	.086	.086	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.086				""	""		.086				"IL"		0				""		.086				""	""	7	.259	.259	0	0	"1/1/01"	"12/31/01"		3.24783
52121110	2001	"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, unbleached"	"M2"	"KG"	"B"	7	.214	.214	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.214				""	""		.214				"IL"		0				""		.214				""	""	7	.685	.685	0	0	"1/1/01"	"12/31/01"		8.31214
52121160	2001	"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, unbleached"	"M2"	"KG"	"B"	7	.078	.078	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.078				""	""		.078				"IL"		0				""		.078				""	""	7	.4	.4	0	0	"8/1/98"	"12/31/2100"		.801065
52121210	2001	"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, bleached"	"M2"	"KG"	"B"	7	.214	.214	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.214				""	""		.214				"IL"		0				""		.214				""	""	7	.685	.685	0	0	"1/1/01"	"12/31/01"		2.5116
52121260	2001	"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, bleached"	"M2"	"KG"	"B"	7	.078	.078	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.078				""	""		.078				"IL"		0				""		.078				""	""	7	.4	.4	0	0	"8/1/98"	"12/31/2100"		.467762
52121310	2001	"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, dyed"	"M2"	"KG"	"B"	7	.214	.214	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.214				""	""		.214				"IL"		0				""		.214				""	""	7	.685	.685	0	0	"1/1/01"	"12/31/01"		2.36893
52121360	2001	"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, dyed"	"M2"	"KG"	"B"	7	.078	.078	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.078				""	""		.078				"IL"		0				""		.078				""	""	7	.4	.4	0	0	"8/1/98"	"12/31/2100"		2.11741
52121410	2001	"Other woven fabrics of cotton, containing 36% or more of wool or fine hair, weighing not more than 200 g/m2, of yarns of different colors"	"M2"	"KG"	"B"	7	.214	.214	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.214				""	""		.214				"IL"		0				""		.214				""	""	7	.685	.685	0	0	"1/1/01"	"12/31/01"		6.8798
52121460	2001	"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, of yarns of different colors"	"M2"	"KG"	"B"	7	.078	.078	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.078				""	""		.078				"IL"		0				""		.078				""	""	7	.4	.4	0	0	"8/1/98"	"12/31/2100"		9.53169
52121510	2001	"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, printed"	"M2"	"KG"	"B"	7	.099	.099	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.099				""	""		.099				"IL"		0				""		.099				""	""	7	.685	.685	0	0	"1/1/01"	"12/31/01"		2.65246
52121560	2001	"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, printed"	"M2"	"KG"	"B"	7	.078	.078	0	0	""	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		""		.078				""	""		.078				"IL"		0				""		.078				""	""	7	.4	.4	0	0	"8/1/98"	"12/31/2100"		1.84793
